contract_id,premium,claims,expected_service_cost
519,1275.138712337179,1122.4911079601027,224.49822159202054
520,1033.0594718878629,1046.5240434630423,209.30480869260847
521,1254.3360192379935,969.8517244162339,193.97034488324678
522,1133.7376241054153,872.8219081380201,174.56438162760404
523,1257.059866859316,784.8672915931825,156.97345831863652
524,1123.6740843457483,855.3351868714736,171.06703737429473
525,1019.5117899335481,1030.6498343645023,206.12996687290047
526,1037.2457562116838,1126.150356712153,225.23007134243062
527,1204.8084946661381,1085.1892233926626,217.03784467853254
528,1225.9722501721483,841.3380693856471,168.26761387712943
529,1109.568337489559,765.6459080053187,153.12918160106375
530,1263.8592458777373,916.9063496293445,183.3812699258689
531,1033.847993773104,687.7872761324578,137.55745522649156
532,1193.3920201352682,938.7801257021738,187.75602514043476
533,1078.8983800237543,882.2876896441597,176.45753792883195
534,1134.816389219784,844.0756197758109,168.8151239551622
535,1204.7398671316414,708.6356319279846,141.72712638559693
536,1113.9586634716047,961.632012788366,192.3264025576732
537,1161.5444455770175,836.0758992405706,167.21517984811413
538,1300.629280921444,759.6099797147655,151.9219959429531
539,1142.310813047685,555.3285344062022,111.06570688124043
540,1283.5692112065142,896.6982113939237,179.33964227878474
541,1087.0293145342382,1112.6701916003692,222.53403832007385
542,1252.9804177915282,1099.3511057457445,219.8702211491489
543,1344.15686206579,845.1484492096474,169.0296898419295
544,952.8355499872711,827.7345527565864,165.5469105513173
545,1120.3104744529523,956.2529107290029,191.2505821458006
546,1257.707212718054,780.193747297405,156.038749459481
547,1179.6954613957007,936.2150279783359,187.2430055956672
548,1237.1145873371308,991.9296334061628,198.38592668123258
549,1139.601481328418,1047.2319868661168,209.44639737322336
550,1208.65897874729,887.9815108224057,177.59630216448113
551,1184.432276460792,875.5591499787641,175.11182999575283
552,1316.7782061659807,794.6420895892127,158.92841791784255
553,1225.4420843301214,800.7743575152168,160.15487150304338
554,1233.7602662075203,872.8225329718168,174.56450659436337
555,1158.8123033877532,944.0838608179414,188.8167721635883
556,1151.2393775927505,1009.63015514799,201.926031029598
557,1156.744181218038,803.6185259183586,160.72370518367174
558,1239.4452142378298,1079.1226282751427,215.82452565502854
559,1157.9015519179736,867.4651678748918,173.49303357497837
560,1228.9774856896413,897.4359246781877,179.48718493563754
561,1407.540079864544,810.3345985022612,162.06691970045225
562,1287.1124703431692,609.0911687672469,121.81823375344939
563,1167.3976467832158,1006.0854475633259,201.2170895126652
564,1320.1213922163945,988.421267651092,197.6842535302184
565,1159.1924626978448,866.2406931458144,173.2481386291629
566,996.1875464822147,908.0388860669847,181.60777721339696
567,1099.1913689082596,961.9127061244919,192.3825412248984
568,1012.9208078974144,712.494497173615,142.498899434723
569,1164.8486515958691,836.5136787184447,167.30273574368894
570,1201.8418379189552,995.3117615546192,199.06235231092387
571,1367.6437312275282,749.48526921969,149.897053843938
572,1232.6927373764163,935.2269518599956,187.04539037199913
573,1178.0899471191135,737.2101834451914,147.4420366890383
574,1282.940558118349,955.9715978920232,191.19431957840465
575,978.8864690992115,895.723022124302,179.1446044248604
576,1223.5614558108566,706.1841820913389,141.23683641826779
577,1277.0865193886966,1039.7687225348604,207.9537445069721
578,1052.141375422016,811.8490107842341,162.36980215684684
579,1314.375404320693,802.7697075582743,160.55394151165487
580,1233.8496407494415,924.0683036677132,184.81366073354263
581,1158.4712086099198,1037.8364819314459,207.56729638628917
582,1263.2781866106284,778.1013817225924,155.6202763445185
583,1427.0692857804397,907.4015819817566,181.48031639635133
584,1218.1866255058494,951.4579800396688,190.29159600793378
585,1224.8220586300336,983.1726728715773,196.63453457431547
586,1154.0639100459755,921.172986633267,184.23459732665341
587,1115.0155630535207,855.9566593100013,171.19133186200028
588,1283.0335816544246,800.6891735221536,160.13783470443073
589,1114.3916174091132,910.3372659655649,182.067453193113
590,1207.1566237219392,771.3433185617272,154.26866371234544
591,1152.2342553234882,549.4379419806471,109.88758839612943
592,1247.8979825746392,952.3871764989201,190.47743529978402
593,1233.3662105286949,1008.4721809303435,201.6944361860687
594,1303.7539944257899,616.4481077349794,123.28962154699589
595,1148.9983601145252,778.8323154348075,155.7664630869615
596,1173.0125064706629,974.2985113206237,194.85970226412473
597,1102.1236284217694,1146.899456365404,229.3798912730808
598,1155.570673992389,902.495244921049,180.49904898420982
599,1237.7300493044852,812.6396470525038,162.52792941050078
600,1275.6988616645351,878.0524270674192,175.61048541348384
601,1107.7834675822376,1064.9851702977821,212.99703405955643
602,1286.960592010566,822.4842985050558,164.49685970101118
603,1335.563785880495,804.0969592019695,160.8193918403939
604,1241.3434903223701,842.0707773381561,168.41415546763122
605,1387.6795812558066,785.6005670089545,157.12011340179092
606,1122.6210800896426,914.7204379193755,182.9440875838751
607,1075.5345296688583,1094.9614150163472,218.99228300326945
608,1022.1279751095722,938.7695127739235,187.7539025547847
609,1349.6044311489184,869.7175797448455,173.9435159489691
610,1265.4365656354057,864.9826477301347,172.99652954602695
611,1194.4415329089545,712.4171029564011,142.48342059128024
612,1227.9968626319821,1005.973173257659,201.19463465153183
613,1087.4510952701623,890.6595363584638,178.13190727169277
614,1444.5751979616825,878.3424103691249,175.66848207382498
615,1212.9221181975227,1283.1729081413832,256.63458162827664
616,1210.9394794604893,935.8503490038823,187.17006980077647
617,1272.5766623898692,809.7850739885779,161.9570147977156
618,1248.1009231736714,848.8370884553348,169.76741769106695
619,1222.3884024279132,1037.8134851036107,207.56269702072214
620,1120.9525544554688,913.5924492645318,182.71848985290637
621,1247.1468357135996,727.406642601916,145.48132852038322
622,1388.2024496475033,1010.3074721490244,202.0614944298049
623,1334.5420046154977,819.8227097353207,163.96454194706416
624,1359.3186626639397,1124.7957331461055,224.9591466292211
625,1148.8784323568814,1029.6057678857578,205.92115357715159
626,1101.039517974142,846.3213725209498,169.26427450418998
627,1187.421307990035,1053.7219634082135,210.7443926816427
628,1205.5724912288695,908.1426612632883,181.6285322526577
629,1309.4191518470948,1002.3328410146663,200.46656820293327
630,1030.7535370285182,958.167938075337,191.63358761506743
631,1352.9550319460614,798.4372014010952,159.68744028021905
632,1184.199210142101,822.7740201219045,164.55480402438093
633,1157.311893005258,1023.5952981097394,204.71905962194788
634,1098.7895624739833,859.8269601472151,171.96539202944302
635,1034.5143328134232,851.5621844109604,170.3124368821921
636,1282.3170583961914,785.3852904780776,157.07705809561554
637,1207.3317967188405,950.8318878712154,190.16637757424309
638,1071.0039100258946,1147.5029903091774,229.5005980618355
639,1070.4921227936384,771.8960502894872,154.37921005789747
640,1166.4215300709873,902.906334800731,180.5812669601462
641,1366.9021525289393,1069.4664666498516,213.89329332997033
642,1174.0408648636396,890.4430330505141,178.08860661010283
643,1049.6857046881894,954.2846155499681,190.85692310999363
644,1175.4256935914057,772.5127766223744,154.50255532447488
645,1172.727643025233,951.3968516649178,190.27937033298358
646,930.3113357058428,877.5426881994541,175.50853763989085
647,1194.5705133482188,1018.2875994815836,203.65751989631673
648,1176.9065469791321,1042.4863261877701,208.49726523755405
649,1269.6206364813418,1210.7476370422337,242.14952740844674
650,1384.8956094945345,969.5559807856291,193.91119615712583
651,1312.6565029547758,939.09555798986,187.819111597972
652,1173.1111309445168,923.3261161892804,184.66522323785608
653,1089.3474091258329,857.6200448627174,171.52400897254347
654,1457.335980324986,940.6180612154029,188.1236122430806
655,1205.9218434014488,864.5518307833165,172.91036615666331
656,1201.3929291912946,920.2153171523537,184.04306343047074
657,1197.5874912889997,1058.1117042729552,211.62234085459104
658,1219.8084760767856,779.2148921664431,155.84297843328864
659,1185.5639588076058,1036.7854273354856,207.35708546709714
660,1142.6337993119764,1058.0538080807837,211.61076161615676
661,1145.3141058759609,885.8317767610705,177.1663553522141
662,1196.7246729784001,645.3774121189687,129.07548242379374
663,1145.6575228866236,827.0613615486681,165.41227230973362
664,1128.7154217322836,1055.639345587333,211.12786911746662
665,1210.6430227691897,897.2558325241341,179.45116650482683
666,1174.5022782579144,780.0837321246107,156.01674642492216
667,1350.3992988582688,839.4270094526139,167.8854018905228
668,934.9030191606988,1000.8744031805463,200.17488063610926
669,1309.150685192246,965.6080281841655,193.12160563683312
670,1324.6085192497628,871.3281480996367,174.26562961992735
671,992.660976759185,855.9810705822375,171.19621411644752
672,1165.7312405919652,852.9890221147414,170.5978044229483
673,1162.8559134004208,789.3107778601797,157.86215557203593
674,1059.248830528218,1093.845082736333,218.76901654726663
675,1122.2183312409124,861.3215436946392,172.26430873892787
676,1088.9424154534172,1046.0590224990597,209.21180449981193
677,1375.2270443423622,1082.5579262306942,216.51158524613885
678,1293.5678393147462,1019.7973077777552,203.95946155555106
679,1327.155509499416,848.2055624738342,169.64111249476684
680,1272.1672064043235,948.4476108403932,189.68952216807864
681,1087.094822878277,897.0965272330901,179.41930544661804
682,1147.5479733720226,791.5557767123846,158.31115534247692
683,1248.937456122792,938.9231138065924,187.78462276131847
684,1077.7872191108054,758.5152250608237,151.70304501216475
685,1271.2998430172388,1042.5215266153878,208.50430532307757
686,1175.9674601841864,844.2459243241929,168.84918486483858
687,1162.5179192450403,924.1391587047407,184.82783174094814
688,1271.0959968203492,933.994544585537,186.7989089171074
689,1244.426331148604,868.9314031555107,173.78628063110216
690,1163.903383418092,970.403256177033,194.0806512354066
691,1315.9329803364249,843.0115612052971,168.60231224105942
692,1091.8936672400102,1004.5556756948693,200.91113513897386
693,1261.5935606944263,738.4824383703901,147.69648767407804
694,1259.3101257968383,915.1655495455694,183.0331099091139
695,1169.045356068601,1132.6714798869941,226.53429597739884
696,1232.6133022242118,779.960241047331,155.99204820946622
697,1074.8886423614697,818.6706035370178,163.73412070740358
698,1292.40270192069,961.6689419590698,192.33378839181398
699,1181.5097863557012,921.5498138327517,184.30996276655037
700,1147.727697948096,942.0756119128271,188.41512238256541
701,1304.900922583689,958.7024556177196,191.74049112354393
702,1129.565630945724,976.1665762274124,195.2333152454825
703,1059.153870363644,1033.1639810347467,206.63279620694937
704,1044.3370826476096,949.1782388314215,189.8356477662843
705,1260.600995134564,871.049081445775,174.20981628915501
706,1071.9570647503717,980.7088441443277,196.14176882886557
707,1375.4794181984364,1127.9858321874258,225.59716643748516
708,991.8070592116278,884.0839504340912,176.81679008681826
709,1369.6456368290037,783.056483439523,156.61129668790463
710,1221.1017467202619,1032.8496803144367,206.56993606288734
711,1190.3286888129608,885.5542603255682,177.11085206511365
712,1145.508091319105,639.2796544783157,127.85593089566315
713,1239.913611435207,1001.6906012580506,200.33812025161012
714,1196.2365297575152,835.7606176855293,167.15212353710587
715,1310.3301882016522,889.1360061235007,177.82720122470016
716,1211.422764866204,939.8376396682818,187.96752793365636
717,1215.0301761461878,922.859961573488,184.5719923146976
718,1163.6387787786143,985.1342180566847,197.02684361133697
719,1194.3054376278933,847.7416355316188,169.54832710632377
720,1230.780176889206,961.5726957811299,192.314539156226
721,1028.9831607343374,868.8543986899299,173.77087973798598
722,1065.1814577894288,988.6572577065003,197.7314515413001
723,1274.3264094022716,973.8440980815665,194.7688196163133
724,1217.0865438127942,787.7473557546485,157.54947115092972
725,1181.6016663647322,1030.317853941004,206.0635707882008
726,1201.8433933065394,835.6843865863142,167.13687731726284
727,1234.7581705361672,996.9669357937374,199.3933871587475
728,1146.0240319690638,944.0744776081609,188.8148955216322
729,1122.1695274597687,1120.5820412154146,224.11640824308293
730,1219.5845255097681,873.1840821153777,174.63681642307554
731,1102.1627222384968,858.0819844658163,171.61639689316326
732,1240.8252755714473,897.669647293472,179.53392945869442
733,1029.741639576216,863.6184260598869,172.7236852119774
734,1302.9155637325644,995.9930282330461,199.19860564660922
735,1247.2597482413044,706.0427269876095,141.2085453975219
736,1225.6029734313875,773.5581097024375,154.7116219404875
737,1298.2690983945513,771.8636494104968,154.37272988209938
738,1366.5474444462577,1014.0369110368291,202.80738220736583
739,1301.4370065018131,1105.273604709831,221.05472094196622
740,1015.9125768668355,887.4660937755034,177.49321875510068
741,1072.0423033264299,879.7413932171987,175.94827864343975
742,1137.5181422304322,908.4062595735818,181.68125191471637
743,1202.6091050210835,1039.425396312983,207.8850792625966
744,1251.7659020469123,788.7176238971311,157.74352477942625
745,1127.4256186846535,928.6042779281743,185.72085558563487
746,1218.676676447708,1017.0237155738915,203.4047431147783
747,1124.4617067646677,960.1313003927814,192.0262600785563
748,1138.8482197008052,922.7497939918492,184.54995879836986
749,1059.3338903151778,1020.125531108057,204.0251062216114
750,1107.6766753889096,575.6121248400916,115.12242496801832
751,1064.8315394383667,981.3450383437089,196.26900766874178
752,1102.4126747022667,821.5109180247091,164.30218360494183
753,1305.364179660784,680.3240523772251,136.06481047544503
754,1105.0601111168057,961.3443119429977,192.26886238859956
755,1463.238206483739,1064.839025419555,212.967805083911
756,1249.3317900880888,883.506178244677,176.7012356489354
757,1218.4836123694874,1014.3449456643526,202.86898913287052
758,1114.1642219818787,1093.4733909586375,218.69467819172752
759,1270.0309879408992,1057.7897344300857,211.55794688601713
760,1142.4362173762227,1096.7957435245671,219.35914870491342
761,1212.2009814645362,989.055298928627,197.81105978572543
762,1456.0084538268795,909.0520366681911,181.81040733363824
763,1190.394010027535,707.7641025723398,141.55282051446795
764,1314.9273326285677,870.4725014244061,174.09450028488124
765,1129.6823574874113,798.810408562057,159.7620817124114
766,1196.5011509503038,1160.5131260997377,232.10262521994756
767,1377.080063563551,878.8937025081196,175.77874050162393
768,1137.3032942212233,914.7845768141383,182.95691536282766
769,1381.244855799693,966.1782451248561,193.23564902497122
770,1270.7751935455476,905.2322935646945,181.04645871293891
771,1143.7533224105732,1103.4061248516905,220.68122497033812
772,1263.240773905552,825.2820765918658,165.05641531837318
773,1297.255444962673,923.3528946284691,184.67057892569383
774,1262.1809962217196,810.9035297162342,162.18070594324683
775,1042.9775280109543,741.5972986535153,148.31945973070307
776,1127.2862824175131,826.5877090913657,165.31754181827316
777,1175.2481364448495,895.5555843541906,179.11111687083815
778,1192.5566570899953,848.4837330579288,169.69674661158578
779,1262.0672097550678,816.9094824151373,163.38189648302748
780,1217.7701000933255,731.24190435938,146.248380871876
781,1066.4655641289899,890.0273312845567,178.00546625691135
782,1238.0197851005964,719.4335551162798,143.88671102325597
783,1261.0585745283822,991.2067156427523,198.24134312855048
784,1255.979044793104,909.8927703521404,181.9785540704281
785,1308.078072555462,725.0938200642083,145.01876401284167
786,1283.3922154548904,862.8949107540163,172.57898215080328
787,1245.9180079228436,809.74123132913,161.94824626582601
788,1192.9834288541354,938.3009412503017,187.66018825006034
789,1033.9039066484008,1060.8540535227773,212.1708107045555
790,1242.9618219132585,674.9793036425107,134.99586072850215
791,1220.7687687163111,913.8031294976901,182.760625899538
792,1227.1578837195373,880.7840645320032,176.15681290640066
793,1072.3251424179691,980.5608091740559,196.1121618348112
794,1091.8943459591737,925.5835953885227,185.11671907770454
795,1305.3152853332904,809.7636801913417,161.95273603826834
796,1196.0444846143346,861.7135277200058,172.34270554400118
797,1268.1500697372624,804.4768971835813,160.89537943671627
798,1202.8318376130462,1029.1208566318319,205.82417132636638
799,1202.9756139495746,902.557397840633,180.51147956812662
800,1293.8283805975998,1128.1428822903608,225.6285764580722
801,1148.3955271782627,892.7207023422455,178.54414046844911
802,1209.6120776940984,814.9911879707445,162.99823759414892
803,1153.7724711294957,718.3542728864608,143.67085457729215
804,1156.5503772567683,683.6232388492866,136.72464776985734
805,1169.0827876531362,709.9036868393412,141.98073736786824
806,1222.2133771633712,932.055198121378,186.41103962427562
807,1152.1251378336522,961.0470027875921,192.20940055751842
808,1325.575612557352,710.257115756144,142.05142315122882
809,1110.5392697780496,1007.4045976891339,201.4809195378268
810,1181.3128355838642,842.0326737979873,168.40653475959746
811,1156.0268941725826,917.6151614382659,183.5230322876532
812,1344.6977884353732,1093.4664753906509,218.69329507813018
813,1219.6554776511575,1007.6207179038638,201.52414358077277
814,1303.1844539468634,867.7763222513001,173.55526445026004
815,1051.4439626963028,793.0569329501654,158.6113865900331
816,1226.705026586926,641.7821518404834,128.35643036809668
817,1288.9630795623436,813.7016016909096,162.74032033818193
818,1208.2283989275425,874.6643713406767,174.93287426813535
819,1306.5480375065351,781.5384567418579,156.30769134837158
820,1148.2711549899627,884.2491639489234,176.8498327897847
821,1340.934744018558,909.2222259550522,181.84444519101044
822,1429.8898123619251,873.0172821830306,174.60345643660614
823,1163.716143956034,821.9996903011848,164.399938060237
824,1155.4497478599228,920.2385606360074,184.0477121272015
825,1345.3384477117702,953.0328779483291,190.60657558966582
826,1357.9572145730713,769.1521107068585,153.8304221413717
827,1147.7139972846733,1069.3118855695525,213.8623771139105
828,1157.9813182904143,888.1694241258886,177.63388482517772
829,1171.8215391139493,902.2619547533817,180.45239095067635
830,1065.5549488965723,984.9857307907869,196.9971461581574
831,1108.13480535158,927.9859357516202,185.59718715032406
832,1099.5859233247932,1014.3763960695894,202.8752792139179
833,1123.2202434895871,934.454899824219,186.8909799648438
834,1196.5315112613218,826.5075150431475,165.3015030086295
835,1223.421473253652,943.3804230247322,188.67608460494645
836,1355.0500492814076,762.7528551215206,152.55057102430413
837,1100.164595926121,913.0271646931827,182.60543293863657
838,1298.4322398476584,896.0124011226648,179.20248022453296
839,1178.601115577449,875.0259771272953,175.00519542545908
840,1195.0536290347568,884.5754986273283,176.91509972546567
841,1267.4819492166603,674.1781145402833,134.83562290805668
842,1087.72779784377,834.1530110710846,166.83060221421692
843,1238.240974618405,911.1413881369338,182.22827762738677
844,1216.6452208213057,919.1827670396881,183.83655340793763
845,1249.245126400815,776.678983088885,155.33579661777702
846,1228.9168643907817,1051.8849409037641,210.37698818075285
847,1445.5300139910894,796.0590182142599,159.211803642852
848,1136.2260015748684,1016.3348640632084,203.2669728126417
849,1146.9003044998183,951.2633234246022,190.25266468492043
850,1137.6859473575237,822.4527228187436,164.49054456374873
851,1144.4522880839745,1113.0373071131414,222.6074614226283
852,1136.2612872693483,756.7635801892224,151.3527160378445
853,1318.9016531107552,1010.2985008332001,202.05970016664003
854,1342.0504247989854,1020.0698781651574,204.0139756330315
855,1142.9253706250524,819.5255749108026,163.9051149821605
856,1116.7644426895772,1067.0958360077195,213.41916720154393
857,1247.1415556386405,869.9944182481256,173.99888364962513
858,1144.7776955719028,934.6432355135828,186.92864710271658
859,1263.2931817755511,931.2386206525465,186.2477241305093
860,1220.29230208513,883.8829510235342,176.77659020470685
861,1048.4255885002767,997.2969927791738,199.45939855583478
862,1354.7505201330061,995.2186464662656,199.04372929325314
863,1379.5877673095522,690.1761632114183,138.03523264228366
864,1138.7211309515615,1056.5208291453782,211.30416582907566
865,1161.2298440064017,700.5009614357191,140.1001922871438
866,1228.5865390724905,1023.9055445209989,204.78110890419978
867,1233.4456789987025,1035.20461641931,207.040923283862
868,1265.854427267283,769.0840283741762,153.81680567483525
869,1401.020453876635,850.7022854454498,170.14045708908998
870,1182.305277250595,767.3154397816877,153.46308795633755
871,1120.1702755461547,874.2094763653517,174.84189527307035
872,1062.0680771985474,863.0358858977111,172.60717717954222
873,1126.9069960058082,993.5592638723208,198.71185277446418
874,1196.6873027126203,1057.237049534353,211.4474099068706
875,1379.4557863517787,1067.4820572947947,213.49641145895896
876,1148.238870096383,832.5398368106038,166.50796736212078
877,1222.37879516389,874.8933751506567,174.97867503013134
878,1198.3577103927248,697.987416933486,139.5974833866972
879,1318.8393273448085,803.2955920204573,160.6591184040915
880,1452.6932425873622,1015.7821959716949,203.156439194339
881,1146.913122707968,1093.8699388257878,218.77398776515759
882,1151.0560557481779,751.8781353744093,150.37562707488186
883,1304.416087706907,828.9042889016526,165.78085778033054
884,1268.1891489626312,896.8313091649287,179.36626183298574
885,1384.6707325736033,933.6193390583528,186.72386781167057
886,1258.3928185325965,802.8475776094025,160.5695155218805
887,1164.070790921294,950.8873253356908,190.17746506713817
888,1259.0654830692308,843.13927835149,168.627855670298
889,1310.8703580582908,898.2657274946065,179.6531454989213
890,1282.0482181197365,965.5541097604439,193.1108219520888
891,1250.7274031107297,900.7706723773125,180.1541344754625
892,1306.6674689589154,847.6336931368118,169.52673862736236
893,1316.9295590445672,886.8468235289002,177.36936470578007
894,1338.2158991037527,889.3964448953598,177.87928897907196
895,1264.8709887589644,855.5986764141446,171.11973528282894
896,1183.2881919683145,868.9444724799478,173.78889449598955
897,1214.6713686433322,1091.837660460566,218.3675320921132
898,1320.6508966508356,967.3103337529486,193.46206675058974
899,1118.3064329012764,864.5423618365007,172.90847236730016
900,1236.86733088729,983.6345285412883,196.72690570825768
901,1160.666118767264,859.9416612292788,171.98833224585576
902,1202.8744822934818,1040.774956510397,208.15499130207942
903,1327.8451862607299,944.3570630637713,188.87141261275428
904,1219.1099068019903,887.1237427194925,177.42474854389852
905,1204.6436548156148,953.7260310972333,190.7452062194467
906,1064.0143859020081,711.49486175178,142.29897235035602
907,1274.6253566027221,764.7879037308234,152.95758074616467
908,1264.5484181141076,756.7289992321133,151.34579984642266
909,1416.325472330546,917.1531713716448,183.43063427432898
910,1169.2221765047,1107.901799938211,221.58035998764223
911,1221.915032766394,1167.7560175431158,233.5512035086232
912,1224.9383683710755,976.5661321728909,195.31322643457818
913,1357.7453279763474,960.1013369933348,192.020267398667
914,1190.4704467613049,683.8730719016713,136.77461438033427
915,1227.902152577034,834.8791440319173,166.97582880638348
916,1260.7896509716538,805.4659497710113,161.09318995420227
917,1218.6609123156359,825.4982882098661,165.09965764197324
918,1155.3566385449471,879.8227417698253,175.96454835396506
919,1219.4089992898307,843.3491306763447,168.66982613526895
920,1307.3631749859771,662.4840227549055,132.4968045509811
921,1097.348470058894,989.749230734104,197.94984614682082
922,1213.2969674146875,771.2708369112232,154.25416738224465
923,1129.9879185060827,928.7096236933379,185.7419247386676
924,1319.5046628924842,1148.8899203699968,229.7779840739994
925,1047.6813095216226,789.6738490096292,157.93476980192585
926,1144.1078152728412,596.3654972704404,119.27309945408808
927,1237.721187506452,865.6794933743867,173.13589867487735
928,1356.552402923434,1032.1151561998286,206.42303123996572
929,1193.4249738927012,1135.0016945064713,227.00033890129427
930,1144.4800473306802,752.4540486657099,150.490809733142
931,1388.115706944059,959.6039067883826,191.92078135767653
932,1055.1986099583755,844.1627451863936,168.83254903727874
933,980.1194043379918,887.2861974835038,177.45723949670077
934,1244.0014450053332,1217.3212016420441,243.46424032840883
935,1149.7945775647388,719.6435605925816,143.92871211851633
936,1097.8767182869287,930.4487593793488,186.08975187586975
937,1270.8356447299352,956.1231806118519,191.22463612237038
938,1224.38007137712,1030.2943589927218,206.05887179854437
939,1143.5921369263272,911.7579784165074,182.3515956833015
940,1071.9695601329106,936.9660647404922,187.39321294809847
941,1287.2457328280145,853.0021719093851,170.60043438187702
942,1265.020117795866,932.2952329494128,186.45904658988258
943,1190.0824136220617,858.8169269403107,171.76338538806215
944,1384.6636996047666,974.5886267827261,194.91772535654525
945,1092.9915233673848,855.6467596747639,171.12935193495278
946,1047.4474829075261,945.2520472682623,189.0504094536525
947,1130.8091930118755,896.4884623578026,179.29769247156054
948,1195.4413983644502,1035.1260300926601,207.02520601853203
949,1224.333944932269,893.8327531693817,178.76655063387636
950,1175.876394214367,687.2361038151743,137.44722076303486
951,1235.2055396514297,1051.430580085679,210.28611601713578
952,1074.8460575809556,791.3121238964857,158.26242477929713
953,1344.376460407326,821.5480393621416,164.30960787242833
954,1191.784882160743,828.5206447147809,165.7041289429562
955,1311.7295831588128,1064.9325711804981,212.98651423609965
956,1234.2725346377704,643.7190943225565,128.74381886451133
957,1245.6753219153784,1276.5298240391992,255.30596480783984
958,1256.9767280232204,1026.7268170879263,205.34536341758528
959,1244.7708560017315,926.7886696954992,185.35773393909983
960,1264.2722759867545,893.4127199260456,178.68254398520912
961,1332.915253013243,934.2664889829189,186.85329779658377
962,1219.652116970147,962.5346914055206,192.5069382811041
963,1270.9003757588512,977.4258703140068,195.48517406280138
964,1191.0264305712774,966.6725359204138,193.33450718408278
965,1344.0117215449472,910.7496817506299,182.14993635012598
966,1132.3607697940731,876.3193895631209,175.2638779126242
967,1380.0940432910816,881.8472059615785,176.36944119231572
968,1195.9842049355657,876.6110063576783,175.32220127153568
969,1056.9224897881952,1036.0524116240476,207.21048232480953
970,1212.810441491079,971.2268066737034,194.2453613347407
971,1131.8948342525118,547.1533638402864,109.43067276805728
972,1284.0643548988724,978.7080931835713,195.7416186367143
973,1134.737602069761,923.3683433662529,184.6736686732506
974,1155.381656678522,897.7549492264923,179.55098984529846
975,1011.0459269054469,853.3777856293337,170.67555712586676
976,1154.7693680750924,1034.8935263983217,206.97870527966435
977,957.6120673371043,1013.7031754547429,202.7406350909486
978,1041.6097176514277,807.2546798611669,161.4509359722334
979,1276.0414656144299,948.8462744549443,189.76925489098886
980,1278.5800158650832,783.4011918550457,156.68023837100915
981,1242.5457561784965,734.4458202253284,146.88916404506568
982,1103.3023856870786,824.7939330492042,164.95878660984084
983,1195.2288643858021,1003.487216685931,200.6974433371862
984,1199.6397460909432,1014.3750054451305,202.8750010890261
985,1084.1635310807458,961.5702504116751,192.31405008233503
986,1350.3398301767152,987.0114944217596,197.40229888435192
987,1287.7362290575672,961.941394453795,192.388278890759
988,1177.9035826170336,823.0222085732457,164.60444171464917
989,1202.688583899453,951.8307053608729,190.3661410721746
990,1220.8382807947553,996.0491430273219,199.2098286054644
991,995.826513157571,990.5149595776289,198.1029919155258
992,1175.2822617479403,1042.6696045769572,208.53392091539146
993,1131.8015752002202,984.9964616641277,196.99929233282555
994,1099.8379990105084,942.1737849049899,188.434756980998
995,1171.8899707114044,1028.4180285979712,205.68360571959425
996,1379.7686526849523,896.8174488901128,179.36348977802257
997,1264.084286126701,794.1750418526739,158.83500837053478
998,1142.8821010217202,880.4319643267484,176.0863928653497
999,1257.258278135616,810.6116826232261,162.12233652464522
